room_sigudong,room_number,longitude,latitude,security_score,security_fac,room_area,room_contract,building_type,room_price,URL
서울특별시 관악구 신림동,11760825,126.916679779337,37.4876648143343,16,현관보안 / CCTV / 인터폰 / 비디오폰,20.92,전세,단독주택,1억5000,https://www.peterpanz.com/house/11760825
서울특별시 관악구 신림동,11760817,126.933948843366,37.4851456102132,17,현관보안 / CCTV / 인터폰 / 비디오폰,24.79,월세,공동주택,6000/25,https://www.peterpanz.com/house/11760817
서울특별시 강서구 내발산동,11755657,126.833325014747,37.5510773669325,15,현관보안 / CCTV / 비디오폰,29.84,전세,공동주택,2억2500,https://www.peterpanz.com/house/11755657
서울특별시 광진구 구의동,11760815,127.084260586182,37.5409466220685,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,29.99,전세,공동주택,3억6000,https://www.peterpanz.com/house/11760815
서울특별시 금천구 독산동,11755622,126.901565972918,37.4714204322617,17,현관보안 / CCTV / 인터폰 / 비디오폰,27.27,전세,공동주택,2억1000,https://www.peterpanz.com/house/11755622
서울특별시 강서구 화곡동,11760811,126.847957903682,37.5378213532932,14,현관보안 / CCTV / 인터폰 / 카드키,43.12,전세,의료시설,2억6400,https://www.peterpanz.com/house/11760811
서울특별시 강서구 등촌동,11755609,126.861278742829,37.5518197188236,15,현관보안 / CCTV / 비디오폰,29.08,전세,공동주택,2억6000,https://www.peterpanz.com/house/11755609
서울특별시 성동구 행당동,11760805,127.041771996932,37.5565517961693,1,-,29.75,월세,단독주택,3000/120,https://www.peterpanz.com/house/11760805
서울특별시 성북구 장위동,11755556,127.052942932098,37.6155329758698,13,현관보안 / CCTV,21.6,전세,공동주택,1억7000,https://www.peterpanz.com/house/11755556
서울특별시 관악구 봉천동,11760765,126.949586324962,37.4838783005119,16,현관보안 / CCTV / 인터폰 / 비디오폰,39.7,전세,단독주택,2억7000,https://www.peterpanz.com/house/11760765
서울특별시 영등포구 당산동1가,11755531,126.899302131331,37.5220159730737,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,28.71,전세,공동주택,2억9000,https://www.peterpanz.com/house/11755531
경기도 부천시 고강동,11760759,126.820100936717,37.5257364611225,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,76.02,전세,공동주택,1억8200,https://www.peterpanz.com/house/11760759
서울특별시 강서구 화곡동,11755501,126.86226524876,37.534759432471,2,-,27.25,전세,공동주택,2억5300,https://www.peterpanz.com/house/11755501
경기도 부천시 도당동,11760743,126.788612073574,37.5171357791548,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,76.02,전세,공동주택,1억8000,https://www.peterpanz.com/house/11760743
서울특별시 동작구 사당동,11760741,126.978518419209,37.4809814399289,7,현관보안,16.53,월세,단독주택,5000/15,https://www.peterpanz.com/house/11760741
서울특별시 강서구 화곡동,11760734,126.851007901054,37.5314999502408,20,현관보안 / CCTV / 인터폰 / 카드키 / 방범창,29.88,전세,공동주택,2억2800,https://www.peterpanz.com/house/11760734
서울특별시 강남구 대치동,11755461,127.05950659654,37.499655127408,1,-,19.22,월세,단독주택,1억500/15,https://www.peterpanz.com/house/11755461
경기도 부천시 심곡동,11760725,126.78485885405,37.4881855984904,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,76.02,전세,공동주택,1억7600,https://www.peterpanz.com/house/11760725
서울특별시 관악구 신림동,11755408,126.932054229593,37.4855860298558,29,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창 / 자체경비원,12.39,월세,공동주택,500/50,https://www.peterpanz.com/house/11755408
서울특별시 동작구 사당동,11760714,126.974999052326,37.4803196773073,14,현관보안 / CCTV / 인터폰,23.14,월세,단독주택,1000/55,https://www.peterpanz.com/house/11760714
경기도 부천시 송내동,11760711,126.77216757096,37.482637786367,4,인터폰,46.12,전세,공동주택,1억3100,https://www.peterpanz.com/house/11760711
서울특별시 강서구 화곡동,11755379,126.841287683777,37.5328034685009,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,40.01,전세,공동주택,2억5000,https://www.peterpanz.com/house/11755379
서울특별시 관악구 신림동,11760695,126.926664238492,37.4856329032423,16,현관보안 / CCTV / 인터폰 / 비디오폰,18.17,월세,단독주택,2억/40,https://www.peterpanz.com/house/11760695
서울특별시 동작구 사당동,11755364,126.9788682,37.4838639,14,현관보안 / CCTV / 비디오폰,16.53,월세,단독주택,500/35,https://www.peterpanz.com/house/11755364
서울특별시 강서구 화곡동,11760676,126.859171895673,37.5375644183189,16,현관보안 / CCTV / 인터폰 / 카드키,29.6,전세,공동주택,3억9000,https://www.peterpanz.com/house/11760676
서울특별시 영등포구 당산동1가,11755347,126.900558740526,37.5219849620712,22,현관보안 / CCTV / 비디오폰 / 자체경비원,29.75,전세,공동주택,3억,https://www.peterpanz.com/house/11755347
서울특별시 영등포구 영등포동1가,11760669,126.91271935471,37.5171997077239,15,현관보안 / CCTV / 비디오폰,14.24,월세,공동주택,500/50,https://www.peterpanz.com/house/11760669
서울특별시 관악구 봉천동,11755317,126.960823282434,37.4787541982486,18,현관보안 / CCTV / 비디오폰 / 방범창,23.14,전세,단독주택,1억2000,https://www.peterpanz.com/house/11755317
서울특별시 강서구 화곡동,11760633,126.843583740892,37.5417347166544,15,현관보안 / CCTV / 인터폰,27.9,전세,공동주택,1억8500,https://www.peterpanz.com/house/11760633
서울특별시 양천구 신월동,11755306,126.83125497967,37.5301370143456,15,현관보안 / CCTV / 비디오폰,41.89,전세,공동주택,2억2800,https://www.peterpanz.com/house/11755306
서울특별시 금천구 시흥동,11760627,126.905635434057,37.4482034128435,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,29.93,전세,공동주택,2억500,https://www.peterpanz.com/house/11760627
서울특별시 양천구 신정동,11755302,126.85748873736,37.524672904113,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,34.8,전세,공동주택,1억9000,https://www.peterpanz.com/house/11755302
서울특별시 강서구 화곡동,11760620,126.853582478926,37.5325838302021,20,현관보안 / CCTV / 인터폰 / 카드키 / 방범창,20.65,전세,공동주택,1억7100,https://www.peterpanz.com/house/11760620
서울특별시 양천구 신정동,11755262,126.85386906342,37.523599508706,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,29.85,전세,공동주택,1억9000,https://www.peterpanz.com/house/11755262
서울특별시 은평구 응암동,11760614,126.921006314131,37.5992130262464,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,23.41,전세,공동주택,2억4670,https://www.peterpanz.com/house/11760614
서울특별시 강서구 화곡동,11755241,126.85612820082,37.535567837639,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,29.82,전세,공동주택,2억2000,https://www.peterpanz.com/house/11755241
서울특별시 성동구 행당동,11760592,127.04046883968,37.561649844938,1,-,16.53,월세,단독주택,5000/50,https://www.peterpanz.com/house/11760592
서울특별시 서초구 서초동,11760583,127.0315964411,37.485000863238,16,현관보안 / CCTV / 인터폰 / 비디오폰,24.79,전세,단독주택,2억3000,https://www.peterpanz.com/house/11760583
서울특별시 중랑구 묵동,11755218,127.080641460505,37.6118251377491,2,-,38.48,전세,공동주택,2억9500,https://www.peterpanz.com/house/11755218
서울특별시 은평구 신사동,11760551,126.910063924353,37.5969955152978,8,현관보안,29.17,전세,공동주택,2억7800,https://www.peterpanz.com/house/11760551
서울특별시 강서구 화곡동,11760481,126.84222849759,37.529617164192,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,62.8,전세,공동주택,2억9800,https://www.peterpanz.com/house/11760481
서울특별시 양천구 신정동,11755123,126.85245246526,37.527349321254,10,현관보안 / 비디오폰,22.45,전세,공동주택,1억9000,https://www.peterpanz.com/house/11755123
서울특별시 영등포구 양평동4가,11755121,126.89573593186,37.5372986344338,2,-,28.66,전세,공동주택,2억,https://www.peterpanz.com/house/11755121
서울특별시 관악구 봉천동,11760477,126.926566309809,37.4910740279942,15,현관보안 / CCTV / 인터폰 / 비디오폰,19.83,월세,제2종 근린생활시설,1000/45,https://www.peterpanz.com/house/11760477
서울특별시 강서구 등촌동,11755114,126.86510686686,37.551840217746,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,29.76,전세,공동주택,2억2000,https://www.peterpanz.com/house/11755114
서울특별시 금천구 시흥동,11760476,126.898599090093,37.4548309344833,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,28.44,전세,공동주택,1억7000,https://www.peterpanz.com/house/11760476
서울특별시 동작구 사당동,11755099,126.97125022096,37.479162234349,18,현관보안 / CCTV / 비디오폰 / 방범창,62.51,전세,단독주택,4억3000,https://www.peterpanz.com/house/11755099
서울특별시 금천구 독산동,11760468,126.890765546027,37.4709297121025,17,현관보안 / CCTV / 비디오폰 / 방범창,16.53,월세,제2종 근린생활시설,2000/20,https://www.peterpanz.com/house/11760468
서울특별시 관악구 신림동,11787737,126.937917676459,37.4690818621819,14,현관보안 / CCTV / 인터폰,18,월세,단독주택,100/26,https://www.peterpanz.com/house/11787737
서울특별시 종로구 명륜4가,11787721,126.99891451281,37.581708038484,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,35.71,전세,공동주택,4억4000,https://www.peterpanz.com/house/11787721
서울특별시 동작구 상도동,11787705,126.951544667544,37.4993774369274,24,현관보안 / CCTV / 인터폰 / 방범창 / 자체경비원,19.83,월세,제2종 근린생활시설,500/35,https://www.peterpanz.com/house/11787705
서울특별시 서대문구 북가좌동,11787688,126.914616991959,37.5790967185143,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,28.45,전세,공동주택,2억3000,https://www.peterpanz.com/house/11787688
서울특별시 관악구 봉천동,11787689,126.95663192578,37.4779243461752,17,현관보안 / CCTV / 인터폰 / 비디오폰,39.66,전세,공동주택,2억5000,https://www.peterpanz.com/house/11787689
서울특별시 광진구 화양동,11787711,127.06925630057655,37.54429710071143,17,현관보안 / CCTV / 비디오폰 / 방범창,21.5,월세,제2종 근린생활시설,2000/45,https://www.peterpanz.com/house/11787711
서울특별시 은평구 갈현동,11787693,126.917651548758,37.6278054960207,19,현관보안 / CCTV / 인터폰 / 방범창,29.23,전세,공동주택,2억2000,https://www.peterpanz.com/house/11787693
서울특별시 마포구 성산동,11787679,126.906937003826,37.5610796613698,17,현관보안 / CCTV / 인터폰 / 비디오폰,40.62,전세,공동주택,3억7000,https://www.peterpanz.com/house/11787679
서울특별시 양천구 신월동,11787643,126.83141956057,37.5374388628302,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,27.9,전세,공동주택,2억1500,https://www.peterpanz.com/house/11787643
서울특별시 강서구 등촌동,11787629,126.864342298217,37.5531363018575,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,50.26,전세,공동주택,1억8600,https://www.peterpanz.com/house/11787629
서울특별시 금천구 가산동,11787618,126.892823403176,37.4733244087094,13,현관보안 / CCTV / 인터폰,18.18,월세,제2종 근린생활시설,1000/28,https://www.peterpanz.com/house/11787618
서울특별시 동대문구 장안동,11787578,127.06988587057,37.5682570422656,2,-,58.1,전세,공동주택,3억7000,https://www.peterpanz.com/house/11787578
서울특별시 마포구 서교동,11787536,126.911169284748,37.5570146505971,15,현관보안 / CCTV / 인터폰,28.27,매매,공동주택,5억3500,https://www.peterpanz.com/house/11787536
서울특별시 중랑구 상봉동,11787508,127.085793976928,37.5937138549596,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,23.55,전세,공동주택,2억4500,https://www.peterpanz.com/house/11787508
서울특별시 송파구 잠실동,11787478,127.087327343689,37.5053399360541,15,현관보안 / CCTV / 비디오폰,17.05,전세,공동주택,2억7500,https://www.peterpanz.com/house/11787478
서울특별시 관악구 봉천동,11787242,126.947707058174,37.4838902780212,13,현관보안 / 비디오폰 / 방범창,29.75,월세,단독주택,3000/70,https://www.peterpanz.com/house/11787242
서울특별시 서초구 반포동,11787191,126.999706306334,37.49997942529,15,현관보안 / CCTV / 인터폰,29.98,매매,공동주택,8억8800,https://www.peterpanz.com/house/11787191
서울특별시 양천구 신월동,11787092,126.841681746775,37.5210803511964,15,현관보안 / CCTV / 인터폰,56.2,전세,공동주택,1억4000,https://www.peterpanz.com/house/11787092
서울특별시 강남구 대치동,11787071,127.05784428891,37.5012778492015,25,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 자체경비원,26.97,전세,공동주택,3억4700,https://www.peterpanz.com/house/11787071
서울특별시 구로구 개봉동,11787651,126.85410256776,37.4909834275421,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,35.66,전세,제2종 근린생활시설,1억8800,https://www.peterpanz.com/house/11787651
서울특별시 영등포구 신길동,11787034,126.908446993896,37.5067252752354,14,현관보안 / CCTV / 인터폰,29.75,전세,단독주택,1억8000,https://www.peterpanz.com/house/11787034
서울특별시 성북구 삼선동1가,11786978,127.004947912266,37.5875498894535,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,57.89,전세,공동주택,4억3800,https://www.peterpanz.com/house/11786978
서울특별시 강서구 화곡동,11787640,126.860573675112,37.5353101582191,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,26.77,전세,공동주택,2억,https://www.peterpanz.com/house/11787640
서울특별시 서대문구 홍은동,11787695,126.938878831243,37.5961369297745,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,27.51,전세,공동주택,2억8800,https://www.peterpanz.com/house/11787695
서울특별시 동대문구 답십리동,11787627,127.058928240701,37.5725561724009,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,29.86,전세,공동주택,3억2000,https://www.peterpanz.com/house/11787627
경기도 부천시 춘의동,11787685,126.782241813595,37.5039192894171,16,CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,48.22,전세,공동주택,1억3000,https://www.peterpanz.com/house/11787685
서울특별시 구로구 구로동,11787644,126.899376396672,37.4817758705536,16,현관보안 / CCTV / 인터폰 / 비디오폰,18,월세,단독주택,1000/45,https://www.peterpanz.com/house/11787644
서울특별시 송파구 방이동,11787577,127.11551175375,37.5127716383069,15,현관보안 / CCTV / 비디오폰,46.27,전세,공동주택,4억1700,https://www.peterpanz.com/house/11787577
서울특별시 금천구 가산동,11787623,126.886885965513,37.472930809179,13,현관보안 / CCTV / 인터폰,19.83,월세,제2종 근린생활시설,300/30,https://www.peterpanz.com/house/11787623
서울특별시 금천구 가산동,11787616,126.891710179664,37.4781222599836,15,현관보안 / CCTV / 인터폰,16.53,월세,공동주택,200/19,https://www.peterpanz.com/house/11787616
서울특별시 광진구 중곡동,11787554,127.077753807012,37.5633798073673,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,38.96,전세,공동주택,4억800,https://www.peterpanz.com/house/11787554
서울특별시 중랑구 면목동,11787398,127.089992255945,37.5797044386932,15,현관보안 / CCTV / 인터폰,40.21,매매,공동주택,2억7500,https://www.peterpanz.com/house/11787398
서울특별시 강서구 화곡동,11787490,126.84427485262,37.529612149642,8,CCTV / 인터폰 / 카드키,30.15,전세,제2종 근린생활시설,1억3000,https://www.peterpanz.com/house/11787490
서울특별시 서초구 반포동,11787202,127.000417963461,37.4971688257266,13,현관보안 / CCTV,29.6,매매,공동주택,6억5000,https://www.peterpanz.com/house/11787202
서울특별시 관악구 봉천동,11786754,126.94525186395,37.483245658672,12,현관보안 / CCTV,33.05,전세,단독주택,2억2000,https://www.peterpanz.com/house/11786754
서울특별시 관악구 봉천동,11786727,126.93543711287,37.487099418837,18,현관보안 / CCTV / 비디오폰 / 방범창,33.05,전세,단독주택,2억2000,https://www.peterpanz.com/house/11786727
경기도 부천시 소사본동,11786478,126.7938736666,37.471665552452,17,현관보안 / CCTV / 인터폰 / 비디오폰,46.27,전세,공동주택,1억6500,https://www.peterpanz.com/house/11786478
서울특별시 금천구 독산동,11786468,126.905367994644,37.4720151415399,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,28.18,전세,공동주택,2억6900,https://www.peterpanz.com/house/11786468
서울특별시 영등포구 당산동1가,11786445,126.897042202874,37.5233872422358,14,현관보안 / CCTV / 비디오폰,46.27,전세,단독주택,1억9000,https://www.peterpanz.com/house/11786445
서울특별시 동작구 신대방동,11787067,126.92958468913,37.496952650402,18,현관보안 / CCTV / 비디오폰 / 방범창,26.44,전세,단독주택,2억3000,https://www.peterpanz.com/house/11787067
서울특별시 강서구 화곡동,11786615,126.84419326733,37.532036698512,15,현관보안 / CCTV / 인터폰,41.22,전세,공동주택,1억8000,https://www.peterpanz.com/house/11786615
서울특별시 영등포구 영등포동7가,11786797,126.908679039564,37.5245768556883,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,38.98,전세,공동주택,3억4000,https://www.peterpanz.com/house/11786797
서울특별시 강동구 천호동,11786592,127.130970393495,37.5479383319233,17,현관보안 / CCTV / 인터폰 / 비디오폰,30.01,전세,공동주택,3억1000,https://www.peterpanz.com/house/11786592
서울특별시 관악구 신림동,11786760,126.91444643322,37.476183479361,16,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,36.36,전세,제1종 근린생활시설,1억9000,https://www.peterpanz.com/house/11786760
서울특별시 구로구 고척동,11784576,126.84654591221,37.506244725745,15,현관보안 / CCTV / 비디오폰,29.99,전세,공동주택,1억8500,https://www.peterpanz.com/house/11784576
서울특별시 강서구 화곡동,11784514,126.849952249717,37.5334612627901,16,현관보안 / CCTV / 비디오폰 / 카드키,46.27,전세,공동주택,1억4500,https://www.peterpanz.com/house/11784514
서울특별시 강서구 화곡동,11784504,126.836018374538,37.5398182099127,16,현관보안 / CCTV / 비디오폰 / 카드키,39.66,전세,공동주택,1억4200,https://www.peterpanz.com/house/11784504
서울특별시 금천구 가산동,11784205,126.890133168492,37.4782663170956,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,23.93,전세,공동주택,2억3000,https://www.peterpanz.com/house/11784205
서울특별시 강서구 화곡동,11778982,126.857335448232,37.530481163379,17,현관보안 / CCTV / 인터폰 / 비디오폰,27.21,전세,공동주택,2억500,https://www.peterpanz.com/house/11778982
서울특별시 강남구 논현동,11780674,127.03238503717,37.518716201634,13,현관보안 / CCTV,59.49,월세,공동주택,3000/190,https://www.peterpanz.com/house/11780674
서울특별시 마포구 동교동,11784203,126.92579885868,37.560232886375,1,-,26.44,월세,단독주택,1000/68,https://www.peterpanz.com/house/11784203
경기도 부천시 송내동,11778979,126.77351256206,37.4826083354898,17,현관보안 / CCTV / 인터폰 / 비디오폰,49.83,전세,공동주택,2억1500,https://www.peterpanz.com/house/11778979
서울특별시 성북구 하월곡동,11784202,127.032442552229,37.6040953057499,17,현관보안 / CCTV / 인터폰 / 비디오폰,18.01,전세,공동주택,1억5700,https://www.peterpanz.com/house/11784202
서울특별시 관악구 봉천동,11780098,126.954668357925,37.4826120999463,13,현관보안 / CCTV / 인터폰,19.83,전세,제2종 근린생활시설,1억4000,https://www.peterpanz.com/house/11780098
서울특별시 강남구 신사동,11780662,127.028788363481,37.5222005429134,1,-,76.02,월세,단독주택,2000/250,https://www.peterpanz.com/house/11780662
서울특별시 은평구 역촌동,11784200,126.916893291807,37.600477174747,17,현관보안 / CCTV / 인터폰 / 비디오폰,49.58,매매,공동주택,2억500,https://www.peterpanz.com/house/11784200
서울특별시 양천구 목동,11784199,126.87294328198,37.5445556645932,17,현관보안 / CCTV / 인터폰 / 비디오폰,19.46,전세,공동주택,1억9000,https://www.peterpanz.com/house/11784199
서울특별시 강남구 대치동,11780651,127.051952242393,37.5006573615983,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,42.97,월세,공동주택,3억/129,https://www.peterpanz.com/house/11780651
서울특별시 중랑구 중화동,11780650,127.077906420659,37.5974255523593,11,현관보안 / CCTV,27.9,매매,미등기건물,1억8000,https://www.peterpanz.com/house/11780650
경기도 부천시 괴안동,11778969,126.812255979145,37.4791552032931,17,현관보안 / CCTV / 인터폰 / 비디오폰,52.16,전세,공동주택,1억9900,https://www.peterpanz.com/house/11778969
서울특별시 금천구 독산동,11780648,126.901334950552,37.4763744417868,14,현관보안 / CCTV / 인터폰,26.44,월세,단독주택,1000/59,https://www.peterpanz.com/house/11780648
서울특별시 동작구 상도1동,11780080,126.950971581975,37.5029364439318,26,현관보안 / CCTV / 인터폰 / 카드키 / 방범창 / 자체경비원,19.83,월세,단독주택,1000/40,https://www.peterpanz.com/house/11780080
서울특별시 금천구 독산동,11780079,126.888569877939,37.4691649254987,15,현관보안 / CCTV / 인터폰 / 비디오폰,16.3,월세,제2종 근린생활시설,1000/30,https://www.peterpanz.com/house/11780079
서울특별시 관악구 봉천동,11780072,126.957433975932,37.482259032234,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,26.44,전세,단독주택,1억2000,https://www.peterpanz.com/house/11780072
서울특별시 마포구 염리동,11780616,126.94939866441,37.548948911372,2,-,16.53,월세,공동주택,500/45,https://www.peterpanz.com/house/11780616
서울특별시 강서구 화곡동,11778961,126.847843073049,37.5368125363501,17,현관보안 / CCTV / 인터폰 / 비디오폰,27.48,전세,공동주택,1억9000,https://www.peterpanz.com/house/11778961
서울특별시 양천구 목동,11780065,126.871219515431,37.5376105168377,2,-,36.8,전세,공동주택,8500,https://www.peterpanz.com/house/11780065
서울특별시 강서구 화곡동,11778960,126.844761267018,37.5403954939256,17,현관보안 / CCTV / 인터폰 / 비디오폰,28.61,전세,공동주택,2억500,https://www.peterpanz.com/house/11778960
서울특별시 강남구 삼성동,11780607,127.052201567271,37.5116450988301,11,CCTV / 방범창,56.19,월세,공동주택,3억/19,https://www.peterpanz.com/house/11780607
서울특별시 양천구 신월동,11780004,126.83062153218,37.531719377996,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,42.14,전세,공동주택,2억8000,https://www.peterpanz.com/house/11780004
서울특별시 은평구 응암동,11780460,126.917468063292,37.5947743954592,0,-,127.2,월세,제1종 근린생활시설,1000/100,https://www.peterpanz.com/house/11780460
서울특별시 성북구 동선동5가,11780430,127.018091844273,37.5968896413094,17,현관보안 / CCTV / 인터폰 / 비디오폰,24.18,매매,공동주택,5억2900,https://www.peterpanz.com/house/11780430
경기도 부천시 심곡동,11779981,126.77525273127,37.491220714301,19,현관보안 / CCTV / 인터폰 / 방범창,39,전세,공동주택,1억4500,https://www.peterpanz.com/house/11779981
서울특별시 구로구 고척동,11779972,126.847028694147,37.5060967763122,13,현관보안 / CCTV,29.37,전세,공동주택,1억5700,https://www.peterpanz.com/house/11779972
서울특별시 서초구 방배동,11780392,126.985870220445,37.4899182980857,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,26.14,전세,공동주택,6억9000,https://www.peterpanz.com/house/11780392
서울특별시 용산구 한남동,11778783,127.007357933515,37.5309386768041,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,24.43,전세,공동주택,5억,https://www.peterpanz.com/house/11778783
서울특별시 관악구 신림동,11778773,126.92555140574,37.487030748423,16,현관보안 / CCTV / 방범창,33.05,월세,단독주택,1000/60,https://www.peterpanz.com/house/11778773
서울특별시 중랑구 중화동,11778768,127.075115758951,37.6007530084268,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,29.56,전세,공동주택,2억4000,https://www.peterpanz.com/house/11778768
서울특별시 동작구 사당동,11778764,126.972720012132,37.4811912597435,12,현관보안 / CCTV,23.14,전세,단독주택,1억4000,https://www.peterpanz.com/house/11778764
서울특별시 강동구 천호동,11779939,127.130970393495,37.5479383319233,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,46.27,전세,공동주택,3억2000,https://www.peterpanz.com/house/11779939
경기도 부천시 내동,11779937,126.77307049725,37.51942438069,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,34.87,전세,공동주택,1억8500,https://www.peterpanz.com/house/11779937
서울특별시 강서구 화곡동,11780389,126.83746971682,37.541175239356,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,29.97,전세,공동주택,1억9000,https://www.peterpanz.com/house/11780389
서울특별시 서초구 방배동,11778736,127.000944622859,37.48087049251,2,-,106.96,월세,공동주택,3억5000/135,https://www.peterpanz.com/house/11778736
서울특별시 관악구 남현동,11778719,126.980362008425,37.4740023605286,25,현관보안 / CCTV / 인터폰 / 방범창 / 자체경비원,23.14,전세,단독주택,1억1000,https://www.peterpanz.com/house/11778719
서울특별시 관악구 신림동,11778710,126.93440407203,37.468630892614,16,현관보안 / CCTV / 방범창,52.88,월세,단독주택,2000/50,https://www.peterpanz.com/house/11778710
서울특별시 구로구 구로동,11778679,126.89817128631,37.4810956578102,25,현관보안 / CCTV / 인터폰 / 카드키 / 방범창 / 자체경비원,16.87,월세,제2종 근린생활시설,200/30,https://www.peterpanz.com/house/11778679
서울특별시 관악구 봉천동,11778677,126.94882884922,37.483605824224,18,현관보안 / CCTV / 인터폰 / 방범창,19.83,전세,단독주택,8500,https://www.peterpanz.com/house/11778677
서울특별시 광진구 중곡동,11779936,127.077753807012,37.5633798073673,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,38.96,전세,공동주택,4억800,https://www.peterpanz.com/house/11779936
경기도 부천시 괴안동,11779930,126.81888022572,37.485201756108,4,비디오폰,39.23,전세,공동주택,1억8500,https://www.peterpanz.com/house/11779930
서울특별시 강동구 천호동,11779925,127.130970393495,37.5479383319233,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,46.28,전세,미등기건물,3억2000,https://www.peterpanz.com/house/11779925
서울특별시 서대문구 북가좌동,11779919,126.913981361133,37.5805394686876,17,현관보안 / CCTV / 인터폰 / 비디오폰,29.71,전세,공동주택,2억2575,https://www.peterpanz.com/house/11779919
서울특별시 강서구 화곡동,11779915,126.844385256653,37.5473691783059,17,현관보안 / CCTV / 인터폰 / 비디오폰,33.77,전세,공동주택,2억3200,https://www.peterpanz.com/house/11779915
서울특별시 성북구 정릉동,11779911,127.012654608569,37.6077157500094,14,현관보안 / CCTV / 카드키,26.48,전세,공동주택,2억265,https://www.peterpanz.com/house/11779911
서울특별시 강서구 화곡동,11779908,126.844385256653,37.5473691783059,17,현관보안 / CCTV / 인터폰 / 비디오폰,29.09,전세,공동주택,2억2100,https://www.peterpanz.com/house/11779908
경기도 부천시 괴안동,11779903,126.81888022572,37.484751756108,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,39.23,전세,공동주택,1억7900,https://www.peterpanz.com/house/11779903
서울특별시 강서구 화곡동,11779875,126.84080935134,37.5395008564027,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,29.12,전세,공동주택,2억6500,https://www.peterpanz.com/house/11779875
서울특별시 강서구 화곡동,11779871,126.84234692807,37.537698545472,15,현관보안 / CCTV / 인터폰 / 비디오폰,34.97,전세,제1종 근린생활시설,1억5000,https://www.peterpanz.com/house/11779871
서울특별시 서초구 서초동,11779868,127.006910269099,37.4869426415682,2,-,44.15,전세,공동주택,4억5000,https://www.peterpanz.com/house/11779868
서울특별시 강서구 화곡동,11779864,126.84105702494,37.532716305228,17,현관보안 / CCTV / 인터폰 / 비디오폰,25.14,전세,공동주택,1억6800,https://www.peterpanz.com/house/11779864
서울특별시 강서구 화곡동,11779858,126.84907569096,37.535522342431,17,현관보안 / CCTV / 인터폰 / 비디오폰,29.76,전세,공동주택,1억4100,https://www.peterpanz.com/house/11779858
